,DATE_TIME,DAYS,TOTAL_TRAFFIC,STATION_LINE
971,2017-03-08,Wednesday,1204.0,104 ST A
972,2017-03-09,Thursday,1214.0,104 ST A
973,2017-03-10,Friday,1146.0,104 ST A
974,2017-03-11,Saturday,545.0,104 ST A
975,2017-03-12,Sunday,360.0,104 ST A
976,2017-03-13,Monday,1151.0,104 ST A
977,2017-03-14,Tuesday,78.0,104 ST A
978,2017-03-15,Wednesday,1156.0,104 ST A
979,2017-03-16,Thursday,1214.0,104 ST A
980,2017-03-17,Friday,1197.0,104 ST A
981,2017-03-18,Saturday,538.0,104 ST A
982,2017-03-19,Sunday,413.0,104 ST A
983,2017-03-20,Monday,1163.0,104 ST A
984,2017-03-21,Tuesday,1184.0,104 ST A
985,2017-03-22,Wednesday,1217.0,104 ST A
986,2017-03-23,Thursday,1176.0,104 ST A
987,2017-03-24,Friday,1103.0,104 ST A
988,2017-03-25,Saturday,546.0,104 ST A
989,2017-03-26,Sunday,422.0,104 ST A
990,2017-03-27,Monday,1226.0,104 ST A
991,2017-03-28,Tuesday,1217.0,104 ST A
992,2017-03-29,Wednesday,1123.0,104 ST A
993,2017-03-30,Thursday,1209.0,104 ST A
994,2017-03-31,Friday,1149.0,104 ST A
995,2017-04-01,Saturday,556.0,104 ST A
996,2017-04-02,Sunday,411.0,104 ST A
997,2017-04-03,Monday,1190.0,104 ST A
998,2017-04-04,Tuesday,1192.0,104 ST A
999,2017-04-05,Wednesday,1170.0,104 ST A
1000,2017-04-06,Thursday,1204.0,104 ST A
1001,2017-04-07,Friday,1151.0,104 ST A
1002,2017-04-08,Saturday,605.0,104 ST A
1003,2017-04-09,Sunday,466.0,104 ST A
1004,2017-04-10,Monday,1053.0,104 ST A
1005,2017-04-11,Tuesday,1069.0,104 ST A
1006,2017-04-12,Wednesday,999.0,104 ST A
1007,2017-04-13,Thursday,1106.0,104 ST A
1008,2017-04-14,Friday,872.0,104 ST A
1009,2017-04-15,Saturday,543.0,104 ST A
1010,2017-04-16,Sunday,425.0,104 ST A
1011,2017-04-17,Monday,1042.0,104 ST A
1012,2017-04-18,Tuesday,1047.0,104 ST A
1013,2017-04-19,Wednesday,1171.0,104 ST A
1014,2017-04-20,Thursday,1136.0,104 ST A
1015,2017-04-21,Friday,1131.0,104 ST A
1016,2017-04-22,Saturday,535.0,104 ST A
1017,2017-04-23,Sunday,409.0,104 ST A
1018,2017-04-24,Monday,1170.0,104 ST A
1019,2017-04-25,Tuesday,1148.0,104 ST A
1020,2017-04-26,Wednesday,1123.0,104 ST A
1021,2017-04-27,Thursday,1219.0,104 ST A
1022,2017-04-28,Friday,1133.0,104 ST A
1023,2017-04-29,Saturday,27.0,104 ST A
1024,2017-04-30,Sunday,5.0,104 ST A
1025,2017-05-01,Monday,1207.0,104 ST A
1026,2017-05-02,Tuesday,1199.0,104 ST A
1027,2017-05-03,Wednesday,1181.0,104 ST A
1028,2017-05-04,Thursday,1222.0,104 ST A
1029,2017-05-05,Friday,1093.0,104 ST A
1030,2017-05-06,Saturday,27.0,104 ST A
1031,2017-05-07,Sunday,20.0,104 ST A
1032,2017-05-08,Monday,1156.0,104 ST A
1033,2017-05-09,Tuesday,1137.0,104 ST A
1034,2017-05-10,Wednesday,1154.0,104 ST A
1035,2017-05-11,Thursday,1209.0,104 ST A
1036,2017-05-12,Friday,1100.0,104 ST A
1037,2017-05-13,Saturday,501.0,104 ST A
1038,2017-05-14,Sunday,362.0,104 ST A
1039,2017-05-15,Monday,1153.0,104 ST A
1040,2017-05-16,Tuesday,1165.0,104 ST A
1041,2017-05-17,Wednesday,1154.0,104 ST A
1042,2017-05-18,Thursday,1223.0,104 ST A
1043,2017-05-19,Friday,1155.0,104 ST A
1044,2017-05-20,Saturday,563.0,104 ST A
1045,2017-05-21,Sunday,461.0,104 ST A
1046,2017-05-22,Monday,1165.0,104 ST A
1047,2017-05-23,Tuesday,1179.0,104 ST A
1048,2017-05-24,Wednesday,1154.0,104 ST A
1049,2017-05-25,Thursday,1177.0,104 ST A
1050,2017-05-26,Friday,1078.0,104 ST A
1051,2017-05-27,Saturday,532.0,104 ST A
1052,2017-05-28,Sunday,410.0,104 ST A
1053,2017-05-29,Monday,450.0,104 ST A
1054,2017-05-30,Tuesday,1191.0,104 ST A
1055,2017-05-31,Wednesday,1088.0,104 ST A
1056,2017-06-01,Thursday,1161.0,104 ST A
1057,2017-06-02,Friday,1082.0,104 ST A
1058,2017-06-03,Saturday,560.0,104 ST A
1059,2017-06-04,Sunday,392.0,104 ST A
1060,2017-06-05,Monday,1144.0,104 ST A
1061,2017-06-06,Tuesday,1147.0,104 ST A
1062,2017-06-07,Wednesday,1083.0,104 ST A
1063,2017-06-08,Thursday,1142.0,104 ST A
1064,2017-06-09,Friday,1053.0,104 ST A
1065,2017-06-10,Saturday,558.0,104 ST A
1066,2017-06-11,Sunday,397.0,104 ST A
1067,2017-06-12,Monday,1126.0,104 ST A
1068,2017-06-13,Tuesday,1195.0,104 ST A
1069,2017-06-14,Wednesday,1151.0,104 ST A
1070,2017-06-15,Thursday,1158.0,104 ST A
1071,2017-06-16,Friday,1051.0,104 ST A
1072,2017-06-17,Saturday,496.0,104 ST A
1073,2017-06-18,Sunday,361.0,104 ST A
1074,2017-06-19,Monday,1102.0,104 ST A
1075,2017-06-20,Tuesday,1103.0,104 ST A
1076,2017-06-21,Wednesday,1077.0,104 ST A
1077,2017-06-22,Thursday,1096.0,104 ST A
1078,2017-06-23,Friday,1067.0,104 ST A
1079,2017-06-24,Saturday,554.0,104 ST A
1080,2017-06-25,Sunday,449.0,104 ST A
1081,2017-06-26,Monday,1059.0,104 ST A
1082,2017-06-27,Tuesday,1033.0,104 ST A
1083,2017-06-28,Wednesday,1114.0,104 ST A
1084,2017-06-29,Thursday,1116.0,104 ST A
1085,2016-12-31,Saturday,754.0,104 ST JZ
1086,2017-01-01,Sunday,508.0,104 ST JZ
1087,2017-01-02,Monday,772.0,104 ST JZ
1088,2017-01-03,Tuesday,1307.0,104 ST JZ
1089,2017-01-04,Wednesday,1452.0,104 ST JZ
1090,2017-01-05,Thursday,1321.0,104 ST JZ
1091,2017-01-06,Friday,1344.0,104 ST JZ
1092,2017-01-07,Saturday,704.0,104 ST JZ
1093,2017-01-08,Sunday,562.0,104 ST JZ
1094,2017-01-09,Monday,1213.0,104 ST JZ
1095,2017-01-10,Tuesday,1415.0,104 ST JZ
1096,2017-01-11,Wednesday,1489.0,104 ST JZ
1097,2017-01-12,Thursday,1491.0,104 ST JZ
1098,2017-01-13,Friday,1500.0,104 ST JZ
1099,2017-01-14,Saturday,785.0,104 ST JZ
1100,2017-01-15,Sunday,632.0,104 ST JZ
1101,2017-01-16,Monday,979.0,104 ST JZ
1102,2017-01-17,Tuesday,1386.0,104 ST JZ
1103,2017-01-18,Wednesday,1418.0,104 ST JZ
1104,2017-01-19,Thursday,1473.0,104 ST JZ
1105,2017-01-20,Friday,1465.0,104 ST JZ
1106,2017-01-21,Saturday,144.0,104 ST JZ
1107,2017-01-22,Sunday,128.0,104 ST JZ
1108,2017-01-23,Monday,1340.0,104 ST JZ
1109,2017-01-24,Tuesday,1283.0,104 ST JZ
1110,2017-01-25,Wednesday,1382.0,104 ST JZ
1111,2017-01-26,Thursday,1419.0,104 ST JZ
1112,2017-01-27,Friday,1330.0,104 ST JZ
1113,2017-01-28,Saturday,161.0,104 ST JZ
1114,2017-01-29,Sunday,143.0,104 ST JZ
1115,2017-01-30,Monday,1387.0,104 ST JZ
1116,2017-01-31,Tuesday,1403.0,104 ST JZ
1117,2017-02-01,Wednesday,1489.0,104 ST JZ
1118,2017-02-02,Thursday,1438.0,104 ST JZ
1119,2017-02-03,Friday,1416.0,104 ST JZ
1120,2017-02-04,Saturday,810.0,104 ST JZ
1121,2017-02-05,Sunday,581.0,104 ST JZ
1122,2017-02-06,Monday,1458.0,104 ST JZ
